isbn,likes,rating,title,user_id,user_name,author,mean_rating,num_ratings,num_reviews
1616201347,27,3,An American Marriage,32318315,Hugh,Tayari Jones,3.98,134415,13895
1616201347,28,3,An American Marriage,5149179,Betsy Robinson,Tayari Jones,3.98,134415,13895
1616201347,27,3,An American Marriage,59050228,Meike,Tayari Jones,3.98,134415,13895
1616201347,27,5,An American Marriage,32379875,Marjorie,Tayari Jones,3.98,134415,13895
1616201347,27,5,An American Marriage,6450088,Tania,Tayari Jones,3.98,134415,13895
1616201347,26,3,An American Marriage,5909003,Claire,Tayari Jones,3.98,134415,13895
1616201347,26,4,An American Marriage,39134508,Kathleen,Tayari Jones,3.98,134415,13895
1616201347,26,5,An American Marriage,18967379,Bookphenomena (Micky),Tayari Jones,3.98,134415,13895
1616201347,26,5,An American Marriage,4438781,Anna,Tayari Jones,3.98,134415,13895
1616201347,27,4,An American Marriage,8789819,Myrna,Tayari Jones,3.98,134415,13895
1616201347,29,4,An American Marriage,14674200,Gabriella,Tayari Jones,3.98,134415,13895
1616201347,26,4,An American Marriage,1401146,Keyona,Tayari Jones,3.98,134415,13895
1616201347,24,3,An American Marriage,1269784,Monica **can't read fast enough**,Tayari Jones,3.98,134415,13895
1616201347,24,5,An American Marriage,43107057,Read By RodKelly,Tayari Jones,3.98,134415,13895
1616201347,28,4,An American Marriage,3482226,Sarah,Tayari Jones,3.98,134415,13895
1616201347,23,5,An American Marriage,798978,Barbara,Tayari Jones,3.98,134415,13895
1616201347,23,3,An American Marriage,61240893,Tamara,Tayari Jones,3.98,134415,13895
1616201347,22,2,An American Marriage,3250759,Paul Fulcher,Tayari Jones,3.98,134415,13895
1616201347,24,4,An American Marriage,5550397,Britany,Tayari Jones,3.98,134415,13895
1616201347,21,5,An American Marriage,8037048,Erin Glover,Tayari Jones,3.98,134415,13895
1616201347,21,3,An American Marriage,54731819,Chris,Tayari Jones,3.98,134415,13895
1616201347,22,5,An American Marriage,9750143,BookOfCinz,Tayari Jones,3.98,134415,13895
1616201347,21,4,An American Marriage,17237503,Eilonwy,Tayari Jones,3.98,134415,13895
1616201347,21,5,An American Marriage,13650342,Kate ☀️ Olson,Tayari Jones,3.98,134415,13895
1616201347,21,5,An American Marriage,219670,Janet,Tayari Jones,3.98,134415,13895
1616201347,20,5,An American Marriage,690922,Sue,Tayari Jones,3.98,134415,13895
1616201347,20,4,An American Marriage,2013209,Janet,Tayari Jones,3.98,134415,13895
1616201347,20,4,An American Marriage,3307717,Nakia,Tayari Jones,3.98,134415,13895
1616201347,20,2,An American Marriage,56111743,Roman Clodia,Tayari Jones,3.98,134415,13895
1616201347,23,4,An American Marriage,30261451,Celia,Tayari Jones,3.98,134415,13895
1616201347,25,4,An American Marriage,29049556,*TANYA*,Tayari Jones,3.98,134415,13895
1616201347,26,5,An American Marriage,22450975,J Beckett,Tayari Jones,3.98,134415,13895
1616201347,19,4,An American Marriage,6320671,"Cortney LaScola - The Bookworm, Myrtle Beach",Tayari Jones,3.98,134415,13895
1616201347,22,4,An American Marriage,5875398,Rebecca,Tayari Jones,3.98,134415,13895
1616201347,19,5,An American Marriage,727334,Amy,Tayari Jones,3.98,134415,13895
1616201347,19,5,An American Marriage,13286533,Paula W,Tayari Jones,3.98,134415,13895
1616201347,20,4,An American Marriage,5338290,RoseMary Achey,Tayari Jones,3.98,134415,13895
1616201347,19,4,An American Marriage,1418580,Wendy,Tayari Jones,3.98,134415,13895
1616201347,22,4,An American Marriage,7383561,Holly,Tayari Jones,3.98,134415,13895
1616201347,20,2,An American Marriage,38530619,Britta Böhler,Tayari Jones,3.98,134415,13895
1616201347,19,4,An American Marriage,8880660,Tammy,Tayari Jones,3.98,134415,13895
1616201347,19,4,An American Marriage,6595648,BAM The Bibliomaniac,Tayari Jones,3.98,134415,13895
1616201347,21,2,An American Marriage,49148508,may ❀,Tayari Jones,3.98,134415,13895
1616201347,18,3,An American Marriage,3128281,Renee (itsbooktalk.com),Tayari Jones,3.98,134415,13895
1616201347,17,4,An American Marriage,4957858,Judith E,Tayari Jones,3.98,134415,13895
1616201347,16,3,An American Marriage,35482263,Gumble's Yard,Tayari Jones,3.98,134415,13895
1616201347,17,4,An American Marriage,28819314,Eric Anderson,Tayari Jones,3.98,134415,13895
1616201347,18,3,An American Marriage,29084789,Love Fool,Tayari Jones,3.98,134415,13895
1616201347,17,4,An American Marriage,13728920,Karen,Tayari Jones,3.98,134415,13895
1616201347,17,4,An American Marriage,223374,Lisa,Tayari Jones,3.98,134415,13895
1616201347,17,5,An American Marriage,348888,Cynthia Shannon,Tayari Jones,3.98,134415,13895
1616201347,19,4,An American Marriage,49847688,Emily,Tayari Jones,3.98,134415,13895
1616201347,21,4,An American Marriage,13111928,Jamise // Spines & Vines,Tayari Jones,3.98,134415,13895
1616201347,22,5,An American Marriage,1347292,Nikki (Saturday Nite Reader),Tayari Jones,3.98,134415,13895
1616201347,16,2,An American Marriage,839866,Naori,Tayari Jones,3.98,134415,13895
1616201347,16,4,An American Marriage,12691311,Debbie,Tayari Jones,3.98,134415,13895
1616201347,17,3,An American Marriage,35319329,Heather,Tayari Jones,3.98,134415,13895
1616201347,17,4,An American Marriage,30535238,Brittany,Tayari Jones,3.98,134415,13895
1616201347,17,2,An American Marriage,58818027,Fares,Tayari Jones,3.98,134415,13895
1616201347,15,4,An American Marriage,50620706,Alaina,Tayari Jones,3.98,134415,13895
1616201347,16,5,An American Marriage,4263900,Joachim Stoop,Tayari Jones,3.98,134415,13895
1616201347,17,4,An American Marriage,2660322,Riva Sciuto,Tayari Jones,3.98,134415,13895
1616201347,14,5,An American Marriage,28707574,Cori Reed,Tayari Jones,3.98,134415,13895
1616201347,14,4,An American Marriage,4103395,Lisa Wolf,Tayari Jones,3.98,134415,13895
1616201347,14,5,An American Marriage,48150822,Sunita,Tayari Jones,3.98,134415,13895
1616201347,14,4,An American Marriage,21291796,Rachel León,Tayari Jones,3.98,134415,13895
1616201347,14,4,An American Marriage,8170584,Marilyn C.,Tayari Jones,3.98,134415,13895
1616201347,13,5,An American Marriage,13126933,Lata,Tayari Jones,3.98,134415,13895
